Date,Adj Close AMZN,Adj Close CAT,Adj Close DE,Adj Close EXC,Adj Close GOOGL,Adj Close JNJ,Adj Close JPM,Adj Close META,Adj Close PFE,Adj Close PG,Close AMZN,Close CAT,Close DE,Close EXC,Close GOOGL,Close JNJ,Close JPM,Close META,Close PFE,Close PG,High AMZN,High CAT,High DE,High EXC,High GOOGL,High JNJ,High JPM,High META,High PFE,High PG,Low AMZN,Low CAT,Low DE,Low EXC,Low GOOGL,Low JNJ,Low JPM,Low META,Low PFE,Low PG,Open AMZN,Open CAT,Open DE,Open EXC,Open GOOGL,Open JNJ,Open JPM,Open META,Open PFE,Open PG,Volume AMZN,Volume CAT,Volume DE,Volume EXC,Volume GOOGL,Volume JNJ,Volume JPM,Volume META,Volume PFE,Volume PG
22/03/2021,155.5435028,209.734787,352.8814392,26.75512123,101.1677551,145.5640717,136.375,292.4229736,30.5783596,118.6180267,155.5435028,226.0200043,371.5899963,30.5206852,101.5345001,160.5,150.9700012,293.5400085,36,130.1799927,156.3289948,227.1799927,373.7200012,30.66333771,102.4169998,160.6499939,153.9700012,299.7099915,36.00999832,130.8899994,153.0025024,223.5700073,368.6600037,30.30670547,100.6999969,158,150.6100006,286.75,35.36000061,128.0099945,153.3925018,226.6199951,373.7200012,30.49215317,101.3815002,158.3099976,152.8000031,290.4500122,35.47999954,128.0099945,58044000,2211600,1398500,7443218,33536000,7544100,19944800,28273100,25427500,8077600
23/03/2021,156.875,202.5246277,339.4913025,26.76137352,101.6978455,145.4279938,135.0109406,289.5240479,30.03474617,120.8230896,156.875,218.25,357.4899902,30.52781677,102.0664978,160.3500061,149.4600067,290.6300049,35.36000061,132.6000061,159.1000061,225.2400055,371.5299988,30.77032852,103.2054977,161.1999969,152.1199951,298,35.93000031,133.2899933,156.0424957,216.6499939,355.8999939,30.3352356,101.4000015,158.8800049,148.9600067,289.8099976,35.31999969,129.9900055,156.3500061,222.0599976,367.269989,30.58487892,101.9974976,160.2100067,150.3300018,293.1499939,35.81999969,130.4100037,76346000,4017600,2911200,6781194,28510000,7178300,17076300,23000900,27970500,9503800
24/03/2021,154.3535004,205.2899017,342.7391663,26.84265518,101.2594299,146.842865,136.0587921,281.0663757,30.24709702,120.7866287,154.3535004,221.2299957,360.9100037,30.62054253,101.626503,161.9100037,150.6199951,282.1400146,35.61000061,132.5599976,158.0155029,227.1100006,368,30.98430824,103.3799973,162.4799957,153.1799927,291.7200012,35.93000031,133.1399994,154.2575073,220.5099945,360.8099976,30.40656281,101.4499969,159.8200073,149.8600006,281.1600037,35.36999893,130.6199951,157.552002,220.5099945,361.5100098,30.44935799,102.5879974,160.1000061,150,291,35.47999954,130.9400024,59180000,4258000,1860600,6212542,25218000,6370100,13079800,18675000,22883400,8318000
25/03/2021,152.3130035,208.0923157,348.3326111,27.11777878,101.2559433,146.8972626,137.8022614,277.6792603,30.29805374,121.624939,152.3130035,224.25,366.7999878,30.93437958,101.6230011,161.9700012,152.5500031,278.7399902,35.66999817,133.4799957,155.4889984,224.9700012,367.7900085,31.08416557,102.2819977,162.4499969,152.9700012,288.0599976,35.79000092,133.6199951,151.8569946,216.0399933,353.4599915,30.54208374,99.80449677,160.6399994,149.3300018,277.75,35.25,132.0500031,153.6495056,219.2299957,357.269989,30.88445091,101.4524994,162.4400024,150,280.980011,35.65000153,133.0899963,71270000,2901800,1970600,5877044,35616000,6269800,15608300,24505600,24875300,7517300
26/03/2021,152.6015015,212.9640198,353.5462036,27.21781731,100.870842,149.5818329,140.0966644,281.9429932,30.79071045,123.4199677,152.6015015,229.5,372.2900085,31.04850197,101.2365036,164.9299927,155.0899963,283.019989,36.25,135.4499969,152.8329926,229.8399963,372.8999939,31.13409424,101.9694977,165.1000061,155.4499969,284.5,36.29000092,135.6100006,149.8000031,225.2100067,367.730011,30.68473625,100.1924973,161.3800049,152.5500031,277.769989,35.63999939,132.4799957,152.2030029,226.3500061,371.0299988,31.01997185,101.5895004,162.0899963,154.3000031,278.2999878,35.68000031,133.2200012,66258000,3040100,1586100,5602532,27978000,7619200,16754400,17629200,27944500,10821200
29/03/2021,153.786499,213.6321564,349.4436951,27.3553772,101.9200287,150.5885315,137.919632,289.7133179,31.10498428,125.3516998,153.786499,230.2200012,367.9700012,31.20542145,102.2894974,166.0399933,152.6799927,290.8200073,36.61999893,137.5700073,154.5625,231.8500061,372.4899902,31.3694725,102.4605026,167.0299988,153.7299957,293.1799927,36.74000168,137.6000061,151.4225006,227.7100067,367.5,30.84878731,100.2724991,163.6300049,151.0399933,284.7000122,35.90000153,135,152.7720032,228.1000061,370.4899902,30.84878731,101.1080017,163.8300018,152.1199951,285.769989,36.02999878,135,54920000,3003200,1413400,6158005,26492000,8535100,17570300,21718800,27004800,11176000
30/03/2021,152.7644958,216.286087,355.9647827,27.19905853,101.9539108,149.6543884,139.5456543,286.9040527,30.67179298,123.4199677,152.7644958,233.0800018,373.9200134,31.02710342,102.3235016,165.0099945,154.4799957,288,36.11000061,135.4499969,153.6499939,234.7200012,375.3099976,31.13409424,103.1334991,165.6600037,155.8699951,292.4700012,36.63000107,137,151.6999969,231.1399994,366.4500122,30.73466492,101.8075027,164.2299957,153.8800049,286.7000122,36.02000046,135.1399994,153.5005035,231.1999969,367,31.04850197,102.6490021,165.0200043,154.4600067,289.8299866,36.59000015,136.6100006,46752000,3139100,1278200,6022011,27312000,7236300,13184300,17474500,26303300,8090600
31/03/2021,154.7039948,215.163269,356.1742554,27.34912109,102.7535095,149.0558014,137.5131378,293.4092102,30.77372169,123.4017029,154.7039948,231.8699951,374.1400146,31.19828796,103.1259995,164.3500061,152.2299957,294.5299988,36.22999954,135.4299927,155.966507,237.0099945,379.5,31.30527878,104.3130035,165.3899994,154.4900055,296.5,36.43000031,136.75,153.125,228.8500061,368.3200073,30.88445091,102.3499985,163.6999969,152.1199951,288.6099854,36.04000092,135.2599945,153.2030029,234.3500061,374.9700012,30.92724609,102.7200012,164.9600067,153.2799988,289.9899902,36.15000153,135.6799927,61878000,4512300,2053300,8414524,42570000,8281500,16736700,19498200,26582700,9202600
01/04/2021,158.0500031,215.9706116,354.2511902,27.45541954,106.1043625,147.6772461,138.8500824,297.5234985,30.8331852,122.3539124,158.0500031,232.7400055,372.1199951,31.31954384,106.4889984,162.8300018,153.7100067,298.6600037,36.29999924,134.2799988,158.121994,235,376,31.3694725,106.7874985,163.8399963,153.7899933,302.3999939,36.45000076,135.4799957,155.7774963,227.5899963,369.2900085,31.03423691,104.5715027,162.2599945,151.5500031,296.6000061,36.02000046,133.3300018,155.8970032,231.3000031,375.6300049,31.17688942,104.6125031,162.6000061,151.8999939,298.3999939,36.29999924,135.0500031,58806000,3787100,1561900,5773716,39880000,7229700,16561500,17616000,21319900,9117800
05/04/2021,161.3365021,216.8707123,356.8119507,27.81181908,110.5472565,148.221405,139.5860748,307.7344666,30.81619263,124.3311539,161.3365021,233.7100067,374.8099976,31.72610664,110.947998,163.4299927,153.6199951,308.9100037,36.27999878,136.4499969,161.7980042,235.6600037,377.9400024,31.91868782,111.449501,164.75,154.9400024,310.769989,36.56999969,137.25,158.0619965,232.3699951,373.9100037,31.34807396,107.260498,162.6600037,152.6000061,300.6799927,36.09999847,134.7299957,158.6499939,235,375.6000061,31.39086914,107.3574982,163.6399994,154.3999939,300.8900146,36.43999863,134.9600067,66698000,2323400,1419500,6254883,48510000,7387100,13508000,28237000,22096900,8279100
06/04/2021,161.1909943,214.0218964,357.5735474,27.86183929,110.064003,148.1851196,138.6047516,305.0945435,30.62083054,124.3767014,161.1909943,230.6399994,375.6099854,31.78316689,110.4629974,163.3899994,152.5399933,306.2600098,36.04999924,136.5,162.3654938,236.6799927,381.8399963,31.89728928,111.4000015,164.5200043,154.2799988,311.3500061,36.40000153,137.0200043,160.852005,230.2299957,375.019989,31.51212692,110.0895004,163,151.8600006,305.25,36,135.6399994,161.1875,232.5,375.7900085,31.64051437,110.5459976,164.0800018,152.7899933,308.8399963,36.25999832,136,50756000,2614500,1309700,5674315,35240000,5074200,13071600,17335200,20722900,6180600
07/04/2021,163.9694977,213.8084869,356.7929382,28.10569191,111.5471344,148.3846588,140.776413,311.8985596,30.50191307,124.5954361,163.9694977,230.4100037,374.7900085,32.06134033,111.9514999,163.6100006,154.9299927,313.0899963,35.90999985,136.7400055,165.1804962,234.1900024,378.8800049,32.14693451,112.2249985,164.2799988,155.2299957,314.25,36.24000168,137.3300018,161.1824951,229.3500061,372.4100037,31.81169891,110.6549988,163.3200073,152.6499939,305.5,35.75999832,136.25,161.6900024,231.9600067,375.75,31.86875916,110.6549988,163.5500031,153.1000061,306.3399963,36.02999878,137.1199951,66924000,2449600,1299300,6451864,24134000,4608000,16903500,22855200,21933800,10244500
08/04/2021,164.9649963,213.8733978,356.1075745,28.07442665,112.1150742,147.8042297,140.9490356,311.8288269,30.54438591,125.0692215,164.9649963,230.4799957,374.0700073,32.02567673,112.5214996,162.9700012,155.1199951,313.019989,35.95999908,137.2599945,166.2250061,231.0500031,374.5299988,32.2967186,113.5895004,164.1100006,155.5099945,315.8800049,36.15000153,137.6300049,164.6000061,227.1699982,368.6300049,32.00428009,112.1504974,162.8500061,152.3099976,310.0499878,35.86999893,136.5899963,165.5449982,230.1300049,372.2900085,32.13980103,113.1999969,164,154,314.8500061,35.95999908,136.8999939,56242000,2158900,1250700,8359145,28664000,5039400,12335500,20894100,18129400,6190300
09/04/2021,168.6100006,214.1239624,358.8968506,28.03066254,113.1234207,146.244278,142.003067,311.2709656,31.08799934,124.2582397,168.6100006,230.75,377,31.97574806,113.5335007,161.25,156.2799988,312.4599915,36.59999847,136.3699951,168.6100006,232.1999969,378.0799866,32.1825943,113.6985016,162.9299927,157.0399933,314.7399902,36.81000137,137.2700043,164.4450073,227.5399933,372.519989,31.89728928,111.862999,159.7799988,154.9700012,310.3299866,35.90000153,135.5599976,165.2350006,231.3000031,375.6400146,32.00428009,112.2720032,162.1199951,155.8099976,311.3999939,35.90000153,136.5099945,86830000,2482900,1224500,6180296,26146000,8418300,12122400,15988600,31686700,5855400
12/04/2021,168.9694977,214.2909851,360.0962524,27.97438622,111.8256226,146.5979919,141.7032166,310.3544617,31.40227127,124.7594147,168.9694977,230.9299927,378.2600098,31.91155434,112.2310028,161.6399994,155.9499969,311.5400085,36.97000122,136.9199982,169.7519989,231.3000031,379.1499939,32.23965836,112.8444977,162.0800018,157.25,312.1499939,37.02999878,137.0399933,167.5574951,228.9299927,375.7999878,31.82596207,111.3909988,160.3399963,155.5700073,307.9299927,36.33000183,135.7100067,167.760498,230.3000031,377.8299866,32.09700394,112.7060013,161.0899963,155.5800018,311.0499878,36.47999954,136.5,65636000,1688200,1165100,6505280,25024000,5022800,12273400,10881900,29944900,6440900
13/04/2021,170,212.8248291,360.4866028,28.24325371,112.3143539,144.6389923,140.0131531,308.5812378,31.56366539,123.1101532,170,229.3500061,378.6700134,32.21826172,112.7214966,159.4799957,154.0899963,309.7600098,37.15999985,135.1100006,171.6000061,233.5,384.3999939,32.32524872,113.1735001,159.9299927,155.1999969,314.4299927,37.65000153,136.3899994,169.7814941,228.0500031,376.6300049,31.7403717,112.1524963,156.5299988,152.4299927,309.3200073,36.88999939,134.8399963,170.0424957,233.4100037,383.5400085,31.81169891,112.5494995,156.8600006,154.75,312.2099915,37.40999985,136.0200043,66316000,2286400,985100,7324889,25682000,18424100,16113600,14036900,33967400,9161200
14/04/2021,166.6499939,215.8220825,363.1807556,28.41832352,111.6906128,145.0380402,137.3962708,301.6676636,31.57215118,123.556633,166.6499939,232.5800018,381.5,32.41797256,112.0954971,159.9199982,151.2100067,302.8200073,37.16999817,135.6000061,170.2064972,234.2200012,382.980011,32.42510605,113.3714981,160.1100006,153.8300018,308.0299988,37.38000107,135.7899933,166.3000031,229.5500031,377.8500061,32.12553406,111.8010025,157.5399933,150.9299927,301.9500122,36.95999908,134.5800018,170.2019958,229.6000061,377.8500061,32.26105499,113.3714981,157.8300018,151.4700012,307.2999878,37.16999817,135.5200043,62904000,2491000,1077100,5405411,21002000,7718300,19939600,17421400,23842900,7584000
15/04/2021,168.9544983,215.7664642,363.7900391,28.61841393,113.8497849,145.4642944,138.2685394,306.6486511,31.9373951,125.0509949,168.9544983,232.5200043,382.1400146,32.64622116,114.2624969,160.3899994,152.1699982,307.8200073,37.59999847,137.2400055,169.8500061,233.4400024,385.9500122,32.7032814,114.8000031,162.3899994,152.1999969,310.1400146,37.74000168,137.7599945,167.6000061,230.7400055,378.6799927,32.28958511,112.5585022,160.2299957,149.3200073,304.1000061,37.25999832,135.8699951,168.5500031,233.1499939,384.2799988,32.39657593,113.0975037,160.7200012,151.25,306.3399963,37.25999832,135.9700012,64672000,1860200,1127000,8309654,29174000,7524600,17694100,14558300,24945800,7945300
16/04/2021,169.9720001,216.545929,364.675415,28.86226273,113.725235,147.1421356,139.2953186,305.0148315,32.76131439,125.060112,169.9720001,233.3600006,383.0700073,32.9243927,114.1374969,162.2400055,153.3000031,306.1799927,38.56999969,137.25,170.3399963,235.9400024,386.0599976,33.0741806,114.711998,162.5099945,154.5099945,308.9500122,38.70000076,137.8999939,167.7794952,232.2700043,380.8200073,32.6676178,113.5459976,160.5599976,152.6900024,304.6099854,37.81000137,136.8800049,169,234.6199951,386.0599976,32.82453537,114.461998,161.3399963,153.8699951,308.1700134,37.86999893,137.6100006,63720000,2128400,1092000,6949574,26282000,9049400,13773400,13059200,52829500,7708500
19/04/2021,168.6004944,215.6458282,362.4382324,28.44959259,114.0744705,147.5502777,138.7046967,301.0898438,33.06710052,124.4769516,168.6004944,232.3899994,380.7200012,32.45363617,114.487999,162.6900024,152.6499939,302.2399902,38.93000031,136.6100006,171.7964935,233.1000061,383.6799927,33.00998688,115.2044983,163.1100006,153.8800049,307.7000122,38.95999908,137.0800018,168.0079956,229.9100037,378.5400085,32.39657593,113.5090027,160.8399963,152.2200012,300.5599976,38.33000183,135.3899994,169.5164948,232.8999939,382.8200073,32.9600563,113.5090027,162.5,153.4199982,305.0100098,38.59999847,136.9400024,54508000,1712600,1145100,6734787,30290000,8353500,11900200,14553500,30905100,9149400
20/04/2021,166.7344971,211.2287598,352.4899597,28.6371727,113.5389099,150.9875641,135.6334991,301.4983215,33.15203094,125.5157089,166.7344971,227.6300049,370.269989,32.6676178,113.9505005,166.4799957,149.2700043,302.6499939,39.02999878,137.75,169.1495056,231.3000031,380.7399902,32.75320816,114.9499969,167.7899933,151.75,305.1000061,39.24000168,138.5899963,165.8000031,225.6000061,366.6300049,32.38944244,112.8560028,161,148.6499939,297.2099915,38.75,133.5299988,168.6799927,230.8999939,378.3500061,32.38944244,114.8744965,161,151.7400055,301.9899902,38.75,134.8399963,52460000,2815800,1807400,8702635,22288000,14050700,13716700,16796400,26459400,10040500
21/04/2021,168.1009979,215.7107849,357.5641479,28.56214142,113.5060349,151.0873413,136.7874603,300.3228149,33.57673645,124.6956253,168.1009979,232.4600067,375.6000061,32.58202744,113.9175034,166.5899963,150.5399933,301.4700012,39.52999878,136.8500061,168.1430054,232.6100006,375.8299866,32.81027222,114,166.9100037,150.6100006,301.980011,39.66999817,138.5700073,165.190506,226.0200043,367.3500061,32.45363617,112.2409973,165.2899933,146.7899933,297.3900146,39.13000107,136.6000061,165.8000031,227.3200073,370.7099915,32.65335083,113.6025009,166.3699951,147.7899933,301.9500122,39.13999939,137.8899994,44224000,1977700,1819900,6731563,23204000,6333200,12236700,14863500,29365000,8465900
22/04/2021,165.4519958,212.3979797,350.671814,28.18697929,112.2191925,149.8085327,133.9070282,295.3916016,32.82077408,123.457695,165.4519958,228.8899994,368.3599854,32.15406418,112.6259995,165.1799927,147.3699951,296.519989,38.63999939,134.6300049,168.6434937,233.4299927,377.2399902,32.62482071,114.4440002,166.2799988,150.3000031,302.9200134,39.5,135.7899933,165.0724945,228.7700043,365.6000061,32.1112709,112.0159988,164.6199951,147.2599945,296.0400085,38.52000046,134.0599976,168.5839996,233.25,375.8699951,32.61055756,113.7699966,165.8399963,150.2299957,301.3299866,39.47999954,135.3699951,51612000,2410700,1880200,6306617,24146000,7233000,15256100,16375400,33373600,7338300
23/04/2021,167.0440063,214.4953156,358.2019043,28.08068657,114.5811386,150.1168823,136.4694519,299.9841003,32.83776474,122.8249283,167.0440063,230.1100006,376.269989,32.03281021,114.9964981,165.5200043,150.1900024,301.1300049,38.65999985,133.9400024,168.75,231.6499939,377.6900024,32.30385208,115.3059998,166.0599976,151.1300049,302.5899963,38.83000183,135.0800018,165.4250031,227.8800049,368.8900146,32.01141357,113.0625,164,146.6900024,297.1499939,38.43000031,133.25,165.9550018,229.3600006,368.8900146,32.19686127,113.3499985,164.5299988,147.1799927,298.7600098,38.63000107,134.9299927,63856000,3458300,1301300,6089867,29066000,6015300,14041900,17536800,24375000,6708300
26/04/2021,170.4499969,214.9147797,362.1812439,27.91811371,115.0793304,148.8471985,136.8056335,301.8868103,32.85474777,120.3673172,170.4499969,230.5599976,380.4500122,31.84736061,115.4964981,164.1199951,150.5599976,303.0400085,38.68000031,131.2599945,171.4225006,232.8500061,383.7999878,32.08987045,116.2265015,165.4100037,152.4600067,305.7999878,38.74000168,133.7599945,166.5469971,229.9600067,377.019989,31.79030037,114.8659973,163.7599945,150.3800049,301.5599976,38.49000168,131.1699982,167.3999939,230.5700073,377.019989,32.02567673,115.2259979,165.2100067,150.7799988,303.3399963,38.72999954,133.4900055,97614000,1864800,1235700,4333442,32038000,6027800,10799100,16172600,19773400,9910600
27/04/2021,170.8715057,214.7096863,363.9995117,27.84933472,114.1352539,147.9946594,137.4325714,302.4147949,32.65938568,120.2939377,170.8715057,230.3399963,382.3599854,31.76890182,114.5490036,163.1799927,151.25,303.5700073,38.45000076,131.1799927,173,230.8600006,383.5,31.91868782,115.9225006,163.9100037,151.5700073,305.3399963,38.61000061,131.8899994,169.9004974,228.0800018,378.5299988,31.66191292,114.3079987,162.4700012,150.1100006,301.1099854,38.34999847,130.2899933,172.1734924,230.2899933,381.5,31.85449409,115.8815002,163.7599945,150.5,304.2799988,38.50999832,131.2400055,76542000,1959300,925700,5104542,44386000,6217700,12821200,15309300,19061500,8296800
28/04/2021,172.9250031,216.5367279,361.5624084,27.89310646,117.5259628,146.9063263,138.3230743,305.931366,32.965168,120.495697,172.9250031,232.3000031,379.7999878,31.81883049,117.9520035,161.9799957,152.2299957,307.1000061,38.81000137,131.3999939,174.4940033,233.7200012,384.5100098,31.85449409,121.5690002,163.1999969,152.8899994,310.9200134,38.93999863,131.8500061,171.25,229.3800049,379.5499878,31.54778862,117.6610031,161.6499939,151.3999939,305.3699951,38.52000046,130.8800049,171.7400055,230.0500031,381.1799927,31.69044113,119.625,162.8600006,152.4299927,307.3599854,38.54000092,131.7100067,92638000,2965300,891000,6548602,81106000,7448000,8943700,33907200,21963300,6262800
29/04/2021,173.565506,212.0344238,358.3161621,28.06817818,119.205864,148.919754,141.0126343,328.256073,32.78679276,121.513588,173.565506,227.4700012,376.3900146,32.01854324,119.6380005,164.1999969,155.1900024,329.5100098,38.59999847,132.5099945,175.7225037,235.1999969,382.8399963,32.16833115,120.2080002,164.2599945,155.2799988,331.8099976,39,132.9900055,171.75,223.1999969,372.0700073,31.65477943,118.6924973,161.8099976,153.1999969,321.6099854,38.31000137,131.3099976,175.2550049,235,382.8399963,31.65477943,119.4615021,161.8999939,153.5399933,330.1199951,38.99000168,131.3099976,153648000,5442400,1104500,6000700,41234000,6394300,12976900,56526800,23569400,6786800
30/04/2021,173.3710022,212.6310272,353.0421753,28.09944153,117.2499619,147.5865631,139.7587433,323.8429565,32.82926559,122.3480682,173.3710022,228.1100006,370.8500061,32.05420685,117.6750031,162.7299957,153.8099976,325.0799866,38.65000153,133.4199982,177.6999969,228.3899994,373.5299988,32.08274078,119.0924988,164.3300018,154.4900055,329.8200073,38.90000153,133.6699982,173.125,224.8800049,368.6099854,31.83309555,117.3280029,162.5200043,153.0099945,324.5,38.49000168,132.2599945,176.2559967,225.5200043,372.5499878,32.01854324,118.401001,164.1499939,154.1000061,326.1400146,38.5,132.75,140186000,3953500,1196700,7245676,44856000,9079100,11705100,26332400,28413200,9188600
03/05/2021,169.3244934,212.6869354,355.8219299,28.06817818,116.7308426,149.8357849,139.3498383,321.3524475,33.83156586,123.7969437,169.3244934,228.1699982,373.769989,32.01854324,117.1539993,165.2100067,153.3600006,322.5799866,39.83000183,135,174.3325043,230.9299927,377.75,32.41797256,119.0774994,165.3200073,155.4799957,328.5499878,39.84000015,135.6799927,168.6349945,227.2100067,371.8800049,31.94721794,116.7750015,163.1199951,153.1300049,321.8399963,38.95999908,134.0299988,174.236496,230,376.5,32.26818848,118.2454987,163.6000061,154.8500061,326.1700134,39.04000092,134.0299988,117510000,3182900,924600,6877651,28242000,6594100,11801100,18719500,46638600,8070300
04/05/2021,165.5935059,217.5714111,361.3529663,27.99940109,114.9248886,152.1575165,141.2761383,317.1484985,33.93348312,123.3751221,165.5935059,233.4100037,379.5799866,31.94008636,115.3414993,167.7700043,155.4799957,318.3599854,39.95000076,134.5399933,168.3990021,234,381,32.0756073,116.2494965,167.8500061,155.6399994,322.1900024,40.16999817,135.8300018,163.6065063,225.3500061,367.8800049,31.73323822,112.8339996,164.6699982,152.1399994,313.1199951,39.43000031,134.2100067,167.809494,227,371.8500061,32.00428009,115.6774979,164.8300018,152.8699951,320.019989,40,134.9799957,108788000,4040700,1692300,9035469,44818000,10179500,12977700,24032600,52802200,9624000
05/05/2021,163.5269928,221.7380676,360.667511,27.21781731,115.3204575,151.5226593,143.1297913,313.8211975,33.95047379,122.3847656,163.5269928,237.8800049,378.8599854,31.04850197,115.7385025,167.0700073,157.5200043,315.019989,39.97000122,133.4600067,167.7350006,239.3300018,383.3399963,31.99001312,116.75,168.3999939,158.2799988,321.0599976,41.09000015,134.9700012,163.2180023,231.8500061,375.8500061,30.67047119,115.4140015,166.7899933,154.6300049,314.4899902,38.93000031,133.3699951,166.9429932,234.6199951,382.6600037,31.56918716,116.4315033,167.5,156,318.1900024,40.18000031,134.3699951,74226000,3690600,1460800,11871996,26636000,7792300,10506700,15577600,76627500,8295900
06/05/2021,165.3184967,220.9830475,371.1868286,27.81181908,116.4453812,152.1303406,146.0101776,318.8021851,33.61594391,123.9253464,165.3184967,237.0700073,389.9100037,31.72610664,116.8675003,167.7400055,160.6900024,320.019989,39.18999863,135.1399994,165.7200012,240.9799957,391,31.75463676,116.8675003,167.8899994,160.8200073,320.2399902,39.22999954,135.3699951,162.3600006,236,378.6199951,30.77032852,114.6520004,166.2400055,157.1600037,313.269989,37.95999908,133.9199982,163.5,238,379.8399963,31.03423691,115.3164978,166.7899933,158.0700073,314.519989,38.47999954,134.0099945,88954000,4527000,2010900,6996681,25190000,5529900,13542400,19012200,54944900,9771100
07/05/2021,164.5805054,224.6370392,375.2899475,27.93687248,117.1717377,152.8196106,146.5099792,317.8657837,33.95047379,123.9344864,164.5805054,240.9900055,394.2200012,31.86875916,117.5964966,168.5,161.2400055,319.0799866,39.58000183,135.1499939,166.5444946,241.8899994,396.8999939,32.20399475,118.5625,169.1799927,161.5,322.9400024,39.86999893,136.0299988,164.4535065,233.1600037,384.3299866,31.68330956,117.3079987,167.8300018,157.0200043,318.75,39.04999924,134.7599945,165.9544983,235.6399994,387.8099976,31.80456543,118.1945038,168.3000031,157.2200012,322.3800049,39.04999924,135.0800018,94206000,3327900,1597200,6813019,28898000,5316200,14257800,15916700,33807800,6299100
10/05/2021,159.5245056,226.14711,372.6053772,27.83683014,114.1736145,154.424881,146.4917908,304.8056641,34.19065094,126.2453537,159.5245056,242.6100006,391.3999939,31.75463676,114.5875015,170.2700043,161.2200012,305.9700012,39.86000061,137.6699982,164.1499939,245.7799988,400.3399963,32.22539139,116.5500031,171.5299988,163.7299957,314.5799866,40.27999878,138.4199982,159.5,242.5899963,391.2799988,31.72610664,114.2269974,169.2299957,161.1199951,304.8299866,39.77999878,135.6900024,164.1159973,243.5,398,31.99001312,116.4069977,169.8999939,161.5,314.3500061,39.83000183,135.8899994,116772000,3752900,1601300,9615337,30914000,8357500,14014300,24239200,30831900,8852700
11/05/2021,161.1954956,223.0617371,364.7991638,27.78680611,113.0930252,153.1642303,144.0566406,305.3635254,33.75318527,125.6218338,161.1954956,239.3000031,383.2000122,31.69757462,113.5029984,168.8800049,158.5399933,306.5299988,39.34999847,136.9900055,161.8999939,242.9900055,389.1799927,31.94008636,114.0139999,170.8699951,162.3899994,306.8399963,40.06999969,138.7899933,156.3684998,236.5399933,377.5100098,31.26248169,111.6959991,168.2799988,158.0399933,299.6900024,39.22999954,136.4700012,156.8139954,238.7799988,386.2200012,31.84736061,112.1535034,170.6499939,161.0800018,300.75,39.68000031,138.4900055,92396000,3163100,1588500,8099775,34186000,8217900,15451700,18920100,30568600,10973700
12/05/2021,157.5970001,221.2160645,355.6886902,26.95520401,109.6151352,152.5475311,143.0661621,301.3986511,34.04483032,124.2921295,157.5970001,237.3200073,373.6300049,30.74892998,110.0124969,168.1999969,157.4499969,302.5499878,39.68999863,135.5399933,160.3970032,243.2299957,388.5299988,31.80456543,112.3990021,169.8000031,160.7799988,304.9599915,39.91999817,137,156.6549988,236.4400024,372.4200134,30.63480759,109.6809998,167.9499969,157.0299988,298.1900024,39.31000137,135.4900055,159.25,241.2700043,384.7799988,31.48359489,111.3095016,168.5399933,159.6100006,301.1300049,39.43999863,136.4900055,98728000,3668500,1631600,9175109,46376000,6758300,14381700,24645500,26208600,8853700
13/05/2021,158.0735016,223.77948,359.9535522,28.01695824,111.0494385,154.1437378,146.7462006,304.0983887,34.39651108,126.2911987,158.0735016,240.0700073,378.1099854,31.67617607,111.4520035,169.9600067,161.5,305.2600098,40.09999847,137.7200012,160.1920013,240.9900055,379.8399963,31.75463676,111.9720001,170.6999969,162.4499969,308.8599854,40.27999878,138.5299988,156.6499939,234.5700073,366.4700012,30.52781677,110.3359985,166.9700012,157.6799927,302.769989,39.5,135.3899994,159.2734985,236.0399933,368.4700012,30.60627747,111.3059998,166.9700012,158.1799927,306.0799866,39.5,135.8899994,67018000,2228100,1483400,10308485,33204000,8018600,15395000,18079200,25415000,8753600
14/05/2021,161.1450043,225.7928772,365.5607605,28.44594955,113.5075226,154.3795319,149.026886,314.7377014,34.3278923,126.5571518,161.1450043,242.2299957,384,32.16119766,113.9189987,170.2200012,164.0099945,315.9400024,40.02000046,138.0099945,161.4429932,243.3500061,386.7099915,32.19686127,114.2360001,171.6100006,164.4499969,316.8500061,40.31999969,139.1000061,159.1499939,240.0800018,380.6300049,31.7047081,112.5,170.1699982,161.9900055,309.0799866,39.91999817,137.6699982,159.2779999,242,381.8099976,31.7760334,112.927002,171.4799957,162.3899994,309.5400085,40.24000168,137.6699982,66500000,2041600,1143600,8367136,31996000,5797700,10584000,19245700,18041100,5989500
17/05/2021,163.5195007,228.1791382,365.1323242,28.44594955,114.0326157,154.5337219,149.6266174,314.259552,34.40509415,126.3003998,163.5195007,244.7899933,383.5499878,32.16119766,114.4459991,170.3899994,164.6699982,315.4599915,40.11000061,137.7299957,164.6374969,245.4499969,385.6499939,32.27532196,114.4889984,171.8899994,164.8500061,315.6799927,40.40000153,139.0700073,161.7295074,241.1199951,378.7799988,31.87589264,112.7754974,170.3099976,163.0299988,311.5799866,40.00999832,137.6100006,162.2964935,242.7400055,381.9899902,32.08987045,113.1784973,170.3999939,163.3699951,313.5499878,40.06999969,137.9700012,74478000,1998400,1170200,10440133,21598000,5722600,9886800,15401300,18095000,7690700
